m,x,y,z,vx,vy,vz
9.999999999999999547e-08,1.004325281235141176e+01,6.051948750846991132e+00,1.899874053932947837e-01,-9.455556604195479720e-01,1.559197401759115031e+00,-2.530064666779602723e-03
9.999999999999999547e-08,-4.061779338555985674e+01,2.779998214995802286e+01,2.413605884855928974e+00,-5.065733551263761347e-01,-7.376468822270502157e-01,-2.112930823447908488e-02
9.999999999999999547e-08,1.235326573086532775e+01,-3.570086567398947608e+01,3.650813137591423230e-01,9.295698968920798055e-01,3.297952362524819159e-01,3.259951220305971464e-03
9.999999999999999547e-08,-3.247306290154210018e+01,-8.571260178544193309e+00,-2.537021318945410275e+00,2.950237379240295277e-01,-9.886519017044682611e-01,-5.982266428955142212e-02
9.999999999999999547e-08,-1.922382624978291321e-01,-2.913580061314173242e-01,9.485954569600954511e-03,9.189459044690627465e+00,-5.289863895991800291e+00,-6.295656817991692744e-01
9.999999999999999547e-08,-7.150593721048499773e+00,-6.040287759003090784e+00,6.169895667550064772e-02,1.331404165855286426e+00,-1.554682964425073477e+00,-1.305741307274585787e-03
9.999999999999999547e-08,3.224642946543499988e+01,-4.272931118112135884e+00,-7.284300046592078193e-01,3.737030583802671002e-02,1.087736226584755439e+00,-3.913269218253949411e-02
9.999999999999999547e-08,1.019934030113130063e+01,1.544064284352713479e+01,-4.095368459782678383e-01,-1.154193400640816547e+00,9.282388191596903093e-01,-4.839045336703990579e-04
9.999999999999999547e-08,5.902288941344921547e+00,4.770846831788683318e+01,-2.058386668940982211e+00,-8.776363693669448907e-01,1.278945976755802572e-01,-2.209921073535828576e-02
9.999999999999999547e-08,-2.797178671230923896e+01,-2.581995741919857679e+01,-3.342825911636638780e-01,6.996346198918685921e-01,-7.432598867540057830e-01,-2.348612155088797976e-02
9.999999999999999547e-08,-4.833482751284370771e+00,2.175517312088370758e+01,-6.542711984397911462e-02,-1.274772664144268264e+00,-3.817807845699787150e-01,-1.103027208313820950e-01
9.999999999999999547e-08,1.497398582375309672e+01,-3.235113939810501904e+01,-2.428899651131987358e+00,1.009621807984946829e+00,3.700474404050103638e-01,-3.172707214397084419e-02
9.999999999999999547e-08,4.439843718856929655e+01,-7.947168281082537256e+00,3.441034281098569902e+00,1.936226908851117756e-01,9.467478519049076224e-01,4.957056069147677130e-02
9.999999999999999547e-08,2.061434381395181248e+01,1.202184987047793818e+01,1.928903191709105125e-01,-6.943879353047686109e-01,1.057136872929431037e+00,2.228162985008625904e-02
9.999999999999999547e-08,3.063847789629837592e+01,1.466544478077491753e+01,1.279913731603865124e+00,-4.304814625286593199e-01,9.540891898198742282e-01,-7.670564192383387374e-03
9.999999999999999547e-08,4.484389703234435842e+01,2.084750418968913621e+01,-3.890156530464016438e+00,-3.173631410322028668e-01,7.946610474465901630e-01,-1.918693679347909659e-02
9.999999999999999547e-08,-1.058251161741929103e+01,6.482007438987301029e+00,-4.637414918022220167e-01,-9.365858119489421929e-01,-1.525007203452760862e+00,2.726240146685438969e-03
9.999999999999999547e-08,1.760788909519274625e+01,-4.119949005779950113e+01,-1.275424196559452161e+00,8.615422239912242652e-01,3.585456740767303252e-01,-2.364076941471077858e-02
9.999999999999999547e-08,4.577865249418294091e+00,1.310995610992980787e+00,-2.181524194910456835e-02,-6.005491174327874937e-01,2.862137814261578761e+00,-2.892068831725459477e-01
9.999999999999999547e-08,-1.525923634194235667e+01,-2.806758695284687732e+01,1.781359650320850418e+00,9.782667187004568943e-01,-5.395266034455145077e-01,-5.933794891732627197e-02
9.999999999999999547e-08,-3.918558263391200569e+01,-9.598559513032276058e+00,-7.446903732356113803e-01,2.101448476058549175e-01,-9.476517012307831278e-01,-8.220094704620863058e-02
9.999999999999999547e-08,2.466261654324510388e+01,-1.766643801925712864e+01,1.103939745254524540e+00,6.445427947373303379e-01,9.499182088019546555e-01,1.990849991392523374e-02
9.999999999999999547e-08,-6.072948105703263044e-01,-2.432640161660780365e+01,-9.429642454161948351e-01,1.284257067819153386e+00,-1.051250279440963178e-02,-5.571560143639819884e-02
9.999999999999999547e-08,-2.714319631740976391e+01,-1.472668279086586196e+01,-1.069503683847256248e+00,5.373718356114640660e-01,-9.941742738767398446e-01,-3.268494406448332196e-02
9.999999999999999547e-08,5.674255369333552679e+00,5.220202037780699911e+00,-1.570255742350539496e-01,-1.431872782488883500e+00,1.741451858961291288e+00,-9.303117701686330898e-02
9.999999999999999547e-08,3.303346040420376717e+00,-9.962222180591504994e+00,-1.276585006936005462e-01,1.884868366990014810e+00,5.780510991756914185e-01,7.127293802023297424e-03
9.999999999999999547e-08,-8.837985763503075631e+00,9.420133627710264079e+00,4.949764094834339656e-01,-1.269001465646026006e+00,-1.253235132465076118e+00,-1.358527720417419260e-01
9.999999999999999547e-08,-1.939238162037445790e+01,-2.168165595669070811e+01,-7.695650483365791029e-03,8.705159585314836690e-01,-7.972985520538107274e-01,-4.612636449128704880e-02
9.999999999999999547e-08,-1.838634383380332693e+01,-8.280080988608435888e+00,-1.168182900740465602e+00,6.431577684680184204e-01,-1.309054760023627084e+00,-6.005393997981033245e-03
9.999999999999999547e-08,-7.648693858867929407e+00,1.017602490491157852e+01,1.596007793578428924e-01,-1.325794210874265966e+00,-1.101898362713594981e+00,1.452968942926805007e-01
9.999999999999999547e-08,3.441334197821956309e+01,-2.529745511396619762e+01,2.890197279570863476e+00,5.051198626992469132e-01,8.327936589730267070e-01,-4.249588523311423338e-02
9.999999999999999547e-08,1.586852903379820035e+01,9.722348515227867694e+00,3.689496717081457988e-01,-7.208750329640661869e-01,1.272118669604945351e+00,6.679576533964476804e-04
9.999999999999999547e-08,2.235294732216923563e+01,-3.953195609819835643e-01,-4.523687500626143443e-01,2.483214900955459103e-02,1.326280301897251324e+00,7.761334051293215797e-02
9.999999999999999547e-08,1.898332154724152332e+01,3.110801831995401390e+00,7.866859205543166311e-01,-1.690908384275482124e-01,1.466282284325310936e+00,-3.854310597473965122e-02
9.999999999999999547e-08,-3.346569128806274662e+00,-8.938468413934252510e+00,-6.838847341890404163e-02,1.911843204534969365e+00,-5.610017317390846303e-01,-4.867183721240866956e-02
9.999999999999999547e-08,-1.927876754695015293e+01,3.132400993439734194e+01,-1.038379263468577202e-01,-8.784447884927963912e-01,-5.448780033133865386e-01,-3.043984771338945853e-03
9.999999999999999547e-08,-8.700234025772672908e+00,-1.996583135757929028e+01,-2.054036285512716442e-01,1.279104510664500483e+00,-4.755090817725940444e-01,-8.425452727340299042e-02
9.999999999999999547e-08,-8.369394712317126395e-01,4.380744210177233144e-01,4.288743167436537274e-02,-2.639695736483245181e+00,-5.748528186006031326e+00,-4.166005470903815788e-01
9.999999999999999547e-08,-4.581562598075320381e+01,1.185898459288597095e+01,4.212775159102013056e+00,-2.301910964465662401e-01,-8.883888364803733673e-01,-2.895933932438497435e-02
9.999999999999999547e-08,-3.007380903801715633e+01,3.077520785066381137e+01,-1.527915049285998084e+00,-6.680915626585643974e-01,-6.482655841902377203e-01,-6.519698853849061971e-04
9.999999999999999547e-08,-1.089443143754956900e+01,-3.536918566193686786e+01,-1.446047682495771980e+00,9.778236883421493886e-01,-2.923390673342241008e-01,-8.133040797872810590e-03
9.999999999999999547e-08,-1.923752071677879627e+01,3.890410734776583013e+01,5.645452562764508020e-01,-8.559833076246430306e-01,-4.223301856840084856e-01,-9.369262497159584063e-03
9.999999999999999547e-08,4.698394915127096283e+00,-4.190004728598749750e+01,5.759819696080853424e-01,9.943889829195532437e-01,6.145790604908226568e-02,9.802671597656761882e-02
9.999999999999999547e-08,1.591572483843557251e+01,4.225755823333918748e+00,1.371857193549261389e+00,-3.391423313470534606e-01,1.527237404495469519e+00,3.297360534324747516e-02
9.999999999999999547e-08,-2.724474770576789950e+01,9.084131943761036609e+00,-1.249516589493843366e+00,-4.328037074149318486e-01,-1.121594986968113217e+00,-1.052690523933448447e-01
9.999999999999999547e-08,2.620232595244359430e+01,-1.230263040657601081e+01,8.304617500382777129e-01,5.653674486001450950e-01,1.053495379015638278e+00,-4.643496284514689321e-02
9.999999999999999547e-08,5.322539436245322442e+00,1.228998563655888709e+01,-7.609709406491470263e-02,-1.502266028905586470e+00,8.369600277188755655e-01,3.358720853967377823e-02
9.999999999999999547e-08,-1.639896132228291226e+00,1.111359177158771239e+01,-4.177756063807961384e-01,-1.856577349671925781e+00,-1.951092791781713631e-01,-8.440634463581206393e-02
9.999999999999999547e-08,2.390365967943008929e+00,5.347354536570942507e+00,5.621931947065253454e-02,-2.395214447976798500e+00,9.543605645191560738e-01,9.163758208885441903e-02
9.999999999999999547e-08,-2.429702030961485093e+01,2.367547056995448784e+01,-3.272452563707197726e-01,-7.435226681681338379e-01,-7.597649205243711679e-01,-3.556762612861971012e-02
9.999999999999999547e-08,8.365581236971332546e-02,3.684852714466369150e+01,-2.587292278420091352e-01,-1.063887030103568110e+00,-2.541960987954229242e-02,4.774689237712449047e-03
9.999999999999999547e-08,2.653338265815109054e+01,2.861982408716360737e+01,-2.147015949837093041e-01,-6.995772424312078908e-01,7.049900328461510268e-01,4.555240961102912864e-03
9.999999999999999547e-08,1.462698974550184872e+01,-2.241115982099566750e+00,4.144179700103876596e-01,2.984327524250933172e-01,1.660629440522725320e+00,4.428323078612440150e-02
9.999999999999999547e-08,-2.712526921936506685e+00,-9.743226848307479315e+00,-5.309317102100494790e-01,1.933097935737074780e+00,-4.699301710052647407e-01,-1.489126936788335576e-01
9.999999999999999547e-08,-1.845561582539382073e+01,-1.294044958115431498e+01,-1.136117293272524087e+00,7.757110968763849534e-01,-1.075229686989616740e+00,-6.805662698983497294e-02
9.999999999999999547e-08,4.500323473042886491e+00,-2.838395229723919755e+01,-1.953680077204218435e+00,1.135402711117884822e+00,9.782855792499518810e-02,3.361856432455131299e-02
9.999999999999999547e-08,-2.313487892239098898e+01,-3.561320335167211937e+01,3.046865945408637200e-01,8.202483701360739898e-01,-5.719799145383006600e-01,2.253013914283349961e-02
9.999999999999999547e-08,1.782861577308332102e+01,-3.864515980681234453e+01,1.945287046299308154e+00,8.733186837296971206e-01,4.307010499371187184e-01,5.498160171098152166e-02
9.999999999999999547e-08,1.699999694346283974e+01,-3.933589816739862499e+01,-1.715667274415716204e+00,8.979437956300073687e-01,4.161301754425171806e-01,8.013625082669095442e-03
9.999999999999999547e-08,-7.747049950434074184e+00,3.968487833631944284e+01,-1.997910833545950005e-01,-9.933747017805258928e-01,-1.947656754962511227e-01,3.338280990910610837e-03
9.999999999999999547e-08,1.481126107584854346e+01,-4.874579043177215709e+01,-1.053335668374211442e+00,8.294693573084243043e-01,2.057853575170050520e-01,2.781127020725409488e-02
9.999999999999999547e-08,-9.814360622737932971e+00,-2.044007432860632889e+01,-2.582760768284239061e-01,1.189948894185265171e+00,-6.116256343817905172e-01,-9.138254913982277183e-03
9.999999999999999547e-08,4.912554022553380362e-01,-2.512732722793153961e+00,1.362042977723664818e-02,3.794397663332629289e+00,5.881124985860910481e-01,-3.269069745187113130e-01
9.999999999999999547e-08,3.840162944296463099e+00,1.881826242509744951e+00,-3.532275226913950128e-01,-1.343087811580952362e+00,2.711295666840166874e+00,-4.876235039284087386e-02
9.999999999999999547e-08,1.215953989036596106e+01,1.491612626713495793e+01,1.170912519875193930e-01,-1.114805046285998857e+00,9.177038530331920185e-01,-4.053860291826461709e-02
9.999999999999999547e-08,1.038415357133450279e+01,-7.841705758103153734e+00,7.452951859214639319e-01,1.148561819063698808e+00,1.300337087857493579e+00,4.525184126799348255e-02
9.999999999999999547e-08,1.467139539107784385e+00,8.137855194092891153e+00,2.503915384033724156e-01,-2.193140650314124418e+00,3.643260605008302178e-01,4.394513238944933869e-02
9.999999999999999547e-08,-3.964492044978668250e+00,-4.733791634584566310e+01,-8.810998600968521222e-02,9.099059497378331196e-01,-7.705913813190946871e-02,-1.398531252737998838e-02
9.999999999999999547e-08,9.418524845294207637e+00,2.457481430808539979e+00,6.178723639157134295e-01,-4.858242120077884696e-01,1.962692535536955774e+00,3.019554619934852399e-02
9.999999999999999547e-08,4.457813407165152597e+01,2.177100339455139277e+01,-2.577901166498949515e+00,-3.976663517121321045e-01,7.785257839928948487e-01,4.947694669214164342e-02
9.999999999999999547e-08,-2.628710901170088121e+01,-2.361156105959518214e+01,2.404147442315760497e+00,7.413490487721894340e-01,-8.007742047806128971e-01,-4.189773721778221327e-02
9.999999999999999547e-08,2.840759443335070245e+01,1.238885945095295504e+01,-2.642476779873837445e-01,-4.722112947898115531e-01,1.046084234382536726e+00,1.417914272835550313e-02
9.999999999999999547e-08,9.431698008685508228e+00,3.241611574324011968e+01,5.287933538317683979e-01,-1.012593757069800260e+00,3.794500036282439370e-01,-5.140236382361360046e-02
9.999999999999999547e-08,-9.334894825276086605e-01,-1.763775198161310342e+01,-4.116106458615260283e-02,1.448539376610832319e+00,1.041258044701649267e-02,-5.635022180838846232e-04
9.999999999999999547e-08,-1.343731726311688313e+01,2.824434624832792551e+01,3.317598769552316390e-02,-1.027835397552550489e+00,-4.981123457916954433e-01,1.021734675091996898e-02
9.999999999999999547e-08,-3.986264266094537323e+00,-9.060624158565612873e+00,6.542097762375503889e-02,1.825448787274266849e+00,-6.723440246640317586e-01,8.319935638978606662e-03
9.999999999999999547e-08,-8.699523468272974958e-01,-4.676944890382294062e+01,-2.670981288899572648e-01,9.194376697205921545e-01,-2.856362980377025185e-02,-3.633559647288018830e-04
9.999999999999999547e-08,8.510306395762015086e+00,-1.277585601403234072e+01,-3.278616887729358109e-01,1.290211385690335444e+00,9.339715271679924768e-01,4.217137820194618442e-02
9.999999999999999547e-08,-8.980218515751843711e+00,-9.330881057739818019e+00,-4.627021879281245087e-01,1.252380282358829477e+00,-1.203808433206222217e+00,3.456889509560400267e-03
9.999999999999999547e-08,-3.458256966038135261e+01,8.860220700435919028e+00,-2.303856363741935809e+00,-2.619500130898711476e-01,-1.014234587306427127e+00,2.800221111921502234e-02
9.999999999999999547e-08,3.050786749038962498e+01,-1.275837432165937280e+01,1.489882806552978584e-02,4.205117998064172857e-01,1.004168329509754543e+00,-3.592364219913017631e-02
9.999999999999999547e-08,1.932100316380671501e+01,1.140957428518108330e+01,-1.348699681339713130e-01,-6.693637821112965458e-01,1.151373021183806244e+00,1.684259323125143065e-02
9.999999999999999547e-08,2.301703819209541635e+01,2.044592904912046549e+01,-1.109664787693121379e+00,-8.272083303414045075e-01,7.891524277831900580e-01,-9.671032660417042126e-02
9.999999999999999547e-08,6.872672110393469147e+00,-4.597963871865951013e+00,-6.291791254470617822e-01,1.269279952873378026e+00,1.732680108345557191e+00,-1.008493193229512697e-01
9.999999999999999547e-08,-2.568050463342442313e+01,1.939074512784936744e+01,-3.991157825537267057e-01,-7.554105974367939513e-01,-8.436357554800263392e-01,-3.763251060482184916e-04
9.999999999999999547e-08,1.226679484038560908e+01,-7.292197531990439963e+00,-5.142265365823956991e-01,8.570248155868774864e-01,1.375973741964241492e+00,5.813400827449428238e-03
9.999999999999999547e-08,-1.077712315146627908e+01,9.269767432618591485e+00,-2.092721389101455109e-01,-1.001725875542176070e+00,-1.293197564131244981e+00,-1.202275340020153398e-02
9.999999999999999547e-08,-8.120242221874590882e+00,1.773614450975008028e+00,6.252363586239807480e-01,-4.371047909673181353e-01,-2.109036158692482399e+00,1.274426665100818756e-01
9.999999999999999547e-08,1.568509072909827218e+01,4.309693689501523650e+00,-1.465030081721165334e-01,-4.905471248924848648e-01,1.498329136988396870e+00,-5.357435872334414401e-02
9.999999999999999547e-08,-8.623389798611807322e+00,1.378216771538667196e+01,1.431061891832365873e-01,-1.308904372019223050e+00,-8.774322775124832052e-01,6.391112360488237359e-03
9.999999999999999547e-08,1.777759021892751434e+01,1.637036408466335047e+01,-1.340416557279531462e+00,-8.943765289373312166e-01,8.511793407658309052e-01,6.262532345226728969e-02
9.999999999999999547e-08,-1.065065958269572288e+00,1.036586012205002838e+01,-6.797533624598944835e-01,-1.840281621072793916e+00,-2.465212990817909622e-01,5.709669355939837876e-02
9.999999999999999547e-08,-6.961742509109132726e+00,7.047506305392949422e+00,-1.204688337742993026e-01,-1.396024686650541247e+00,-1.401248746369011533e+00,4.136240809854269812e-02
