# t_yr,a_AU,e,n_radyr,RL1_AU,RL2_AU,Ls1,Ls2,Jorb,Jtot,Omega1,Omega2,MB_saturated(super=1),super_synchronous(1),da_dt_AU_per_yr
1.903171953255425706e+03,6.918512022215193846e-02,9.520704879359000172e-02,4.882877357078141927e+02,2.621566161879200496e-02,2.621566161879200496e-02,6.108485045088578032e-05,6.067070605310224859e-05,1.163305924586899298e+00,1.163427680143403364e+00,2.824491891713562808e+01,2.805342340148748548e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.715830184197963916e-07
1.911519198664440864e+03,6.918117872634751975e-02,9.518462248095327372e-02,4.883294655144480885e+02,2.621416810515859661e-02,2.621416810515859661e-02,6.095135134154858696e-05,6.053989808593461031e-05,1.163275293357209250e+00,1.163396784606636869e+00,2.818319049362461826e+01,2.799293933057474959e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.721911973693545361e-07
1.919866444073455796e+03,6.917723391727256810e-02,9.516218078683200132e-02,4.883712363513344030e+02,2.621267333605900585e-02,2.621267333605900585e-02,6.081872619584072464e-05,6.040993501226554004e-05,1.163244634306170422e+00,1.163365862967378650e+00,2.812186618065271659e+01,2.793284592851336612e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.725881271792129087e-07
1.928213689482470954e+03,6.917328881937431784e-02,9.513984573471949424e-02,4.884130162025152799e+02,2.621117845751834083e-02,2.621117845751834083e-02,6.068696083952312682e-05,6.028080318913751938e-05,1.163213959231840011e+00,1.163334926995868601e+00,2.806093942421790643e+01,2.787313688695967784e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.726227282103736579e-07
1.936560934891485886e+03,6.916934284842322922e-02,9.511754759952600891e-02,4.884548112589895936e+02,2.620968324816003864e-02,2.620968324816003864e-02,6.055604841179991298e-05,6.015249613464201901e-05,1.163183271015868492e+00,1.163303979560414758e+00,2.800040705196857616e+01,2.781380920875514917e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.727273199404217055e-07
1.944908180300500817e+03,6.916539537201631116e-02,9.509524268036685657e-02,4.884966282256428372e+02,2.620818746835363103e-02,2.620818746835363103e-02,6.042598166502573492e-05,6.002500698305540531e-05,1.163152569221153509e+00,1.163273020209801611e+00,2.794026571267846748e+01,2.775485971926963913e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.729076735487889343e-07
1.953255425709515976e+03,6.916144577567223672e-02,9.507289560756555791e-02,4.885384736212973280e+02,2.620669088525954399e-02,2.620669088525954399e-02,6.029674827614167821e-05,5.989832388851223710e-05,1.163121852625780939e+00,1.163242047697945480e+00,2.788050970830956743e+01,2.769628294111381095e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.731616420201097901e-07
1.961602671118530907e+03,6.915749403704808673e-02,9.505050504869964889e-02,4.885803476935374192e+02,2.620519349041157409e-02,2.620519349041157409e-02,6.016833921094038711e-05,5.977243822321644565e-05,1.163091121185090060e+00,1.163211061962524218e+00,2.782113486155027360e+01,2.763807488489587527e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.734182871731743442e-07
1.969949916527546065e+03,6.915354074845027343e-02,9.502810465524709482e-02,4.886222441756460171e+02,2.620369550824678401e-02,2.620369550824678401e-02,6.004074902339122480e-05,5.964734487236618584e-05,1.163060376121203721e+00,1.163180064215099563e+00,2.776213865421985361e+01,2.758023318559141046e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.736039740180255182e-07
1.978297161936560997e+03,6.914958656374632640e-02,9.500573850812421561e-02,4.886641561447674462e+02,2.620219718652899363e-02,2.620219718652899363e-02,5.991396756237766488e-05,5.952303410372634571e-05,1.163029618015661182e+00,1.163149055017327349e+00,2.770351639256099574e+01,2.752275334312896149e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.737113275328606128e-07
1.986644407345576155e+03,6.914563206071343282e-02,9.498347258459025055e-02,4.887060774807716257e+02,2.620069874418982925e-02,2.620069874418982925e-02,5.978798832022259939e-05,5.939949975259607506e-05,1.162998844375190854e+00,1.163118031863263679e+00,2.764526506750008039e+01,2.746563250702310910e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.737494633406426919e-07
1.994991652754591087e+03,6.914167482349595217e-02,9.496122977419199640e-02,4.887480338020715749e+02,2.619919926581203151e-02,2.619919926581203151e-02,5.966279825176687104e-05,5.927672923878018075e-05,1.162968043484296832e+00,1.163086983011787590e+00,2.758737864710840171e+01,2.740886486033904390e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.740770186541868416e-07
2.003338898163606018e+03,6.913771178597009903e-02,9.493860889182872964e-02,4.887900576376517279e+02,2.619769758957837466e-02,2.619769758957837466e-02,5.953838618303024103e-05,5.915471181122559984e-05,1.162937234252729546e+00,1.163055927350723717e+00,2.752985196466846318e+01,2.735244543191582522e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.747718955972116976e-07
2.011686143572621177e+03,6.913375269717297877e-02,9.491632184948009532e-02,4.888320456146716424e+02,2.619619740959905352e-02,2.619619740959905352e-02,5.941475243392292503e-05,5.903344798746358130e-05,1.162906419342696340e+00,1.163024867543117846e+00,2.747268516810299843e+01,2.729637446105384768e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.742988378949993330e-07
2.020033388981636108e+03,6.912978798552875392e-02,9.489391058440165005e-02,4.888740992491659654e+02,2.619469509900759774e-02,2.619469509900759774e-02,5.929188855018104309e-05,5.891292967626630988e-05,1.162875569288685185e+00,1.162993774106911626e+00,2.741587434825947511e+01,2.724064820646418994e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.749724549781423503e-07
2.028380634390651267e+03,6.912582410410474110e-02,9.487148739720095703e-02,4.889161501056855741e+02,2.619319310300360915e-02,2.619319310300360915e-02,5.916978164662249748e-05,5.879314443510885637e-05,1.162844725850824323e+00,1.162962688776906006e+00,2.735941354718071139e+01,2.718526091486916485e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.748729945967291242e-07
2.036727879799666198e+03,6.912185614743464324e-02,9.484906576869296668e-02,4.889582502325117161e+02,2.619168956280526483e-02,2.619168956280526483e-02,5.904842720413481410e-05,5.867408802366790477e-05,1.162813846266833373e+00,1.162931568782061165e+00,2.730330067528205973e+01,2.713021062559296226e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.753612090777290715e-07
2.045075125208681129e+03,6.911789120924903551e-02,9.482681331756605270e-02,4.890003243685961820e+02,2.619018716637262767e-02,2.619018716637262767e-02,5.892781668893754660e-05,5.855575225939826462e-05,1.162782971553389721e+00,1.162900455122338084e+00,2.724753178664346365e+01,2.707549355512259126e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.749995946358107909e-07
2.053422370617696288e+03,6.911391822081501546e-02,9.480419119772591496e-02,4.890424899830529739e+02,2.618868171953568982e-02,2.618868171953568982e-02,5.880793853927967417e-05,5.843812598424502104e-05,1.162752068557183716e+00,1.162869314621707284e+00,2.719210153524675633e+01,2.702110454410422946e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.759640143955947049e-07
2.061769616026711446e+03,6.910994647754056808e-02,9.478181419649726880e-02,4.890846484398150551e+02,2.618717674451526145e-02,2.618717674451526145e-02,5.868879142658476065e-05,5.832120807711927525e-05,1.162721147066188898e+00,1.162838157065692712e+00,2.713700930677376633e+01,2.696704307415951618e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.758148442787886847e-07
2.070116861435726150e+03,6.910597615107526293e-02,9.475958070214557383e-02,4.891267979120203790e+02,2.618567230635289109e-02,2.618567230635289109e-02,5.857036721136698270e-05,5.820499073068509984e-05,1.162690219843774297e+00,1.162806995201716376e+00,2.708225133762164205e+01,2.691330553526782055e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.756451105435755031e-07
2.078464106844741309e+03,6.910200164967061909e-02,9.473711850946572866e-02,4.891689977698863458e+02,2.618416628622033740e-02,2.618416628622033740e-02,5.845265473452956813e-05,5.808946316991247025e-05,1.162659281231054109e+00,1.162775823348958459e+00,2.702782246795483090e+01,2.685988694518154318e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.761452682763241429e-07
2.086811352253756468e+03,6.909802387472223362e-02,9.471457938526667286e-02,4.892112384609885680e+02,2.618265902567489326e-02,2.618265902567489326e-02,5.833565107136708333e-05,5.797462269738818438e-05,1.162628321924142671e+00,1.162744632197911354e+00,2.697372134542381517e+01,2.680678605664843772e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.765374388165717646e-07
2.095158597662771172e+03,6.909404502950645954e-02,9.469209495348607231e-02,4.892534965995282050e+02,2.618115135958317893e-02,2.618115135958317893e-02,5.821934401323498512e-05,5.786045750000800257e-05,1.162597345828639828e+00,1.162713425630153230e+00,2.691994232489444272e+01,2.675399740742755128e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.766656568497524104e-07
2.103505843071786330e+03,6.909006512485883766e-02,9.466964724173228263e-02,4.892957720765345471e+02,2.617964329205099347e-02,2.617964329205099347e-02,5.810373261732678523e-05,5.774696681923926350e-05,1.162566355035656862e+00,1.162682205735093399e+00,2.686648497042405026e+01,2.670152064678227788e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.767925767850935013e-07
2.111853088480801489e+03,6.908608417538551760e-02,9.464723846550081310e-02,4.893380647429133887e+02,2.617813482861292007e-02,2.617813482861292007e-02,5.798880873478130663e-05,5.763414282017667589e-05,1.162535349424527409e+00,1.162650972376082503e+00,2.681334551407473299e+01,2.664935215194423179e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.769177469037357029e-07
2.120200333889816648e+03,6.908210207580035844e-02,9.462488333732639589e-02,4.893803757234672389e+02,2.617662592937386457e-02,2.617662592937386457e-02,5.787456182202547496e-05,5.752197531295604886e-05,1.162504326478973837e+00,1.162619723016108830e+00,2.676051908062187223e+01,2.659748721123964543e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.770555303020597802e-07
2.128547579298831351e+03,6.907811612057040973e-02,9.460240587017379466e-02,4.894227337780105813e+02,2.617511556915189802e-02,2.617511556915189802e-02,5.776098690572493060e-05,5.741045957278687051e-05,1.162473282966532073e+00,1.162588454413010508e+00,2.670800337045395523e+01,2.654592363998075655e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.775174365478740595e-07
2.136894824707846510e+03,6.907412681371308261e-02,9.457974178114875174e-02,4.894651335682434024e+02,2.617360393892953843e-02,2.617360393892953843e-02,5.764807598175571894e-05,5.729958789595095717e-05,1.162442230245523511e+00,1.162557177909401274e+00,2.665579468255787177e+01,2.649465787605856804e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.779189615077818229e-07
2.145242070116861669e+03,6.907013915420044670e-02,9.455724700282520934e-02,4.895075219684468379e+02,2.617209293291988814e-02,2.617209293291988814e-02,5.753582647031859140e-05,5.718935790209245446e-05,1.162411170886417766e+00,1.162525896070790044e+00,2.660389182406468578e+01,2.644368881882443389e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.777216096137743993e-07
2.153589315525876373e+03,6.906615235723771729e-02,9.453500051533211823e-02,4.895499073163667845e+02,2.617058225374809324e-02,2.617058225374809324e-02,5.742423244242456554e-05,5.707976391954637470e-05,1.162380089544552852e+00,1.162494593540914778e+00,2.655229205347938048e+01,2.639301384576693366e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.776182761350018095e-07
2.161936560934891531e+03,6.906215684197145044e-02,9.451227997385908131e-02,4.895923914894958102e+02,2.616906827103219688e-02,2.616906827103219688e-02,5.731328123457765710e-05,5.697079365924427336e-05,1.162348985687037040e+00,1.162463269761930817e+00,2.650098951534983627e+01,2.634262727456485464e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.786627288987605831e-07
2.170283806343906690e+03,6.905816606524337042e-02,9.448988725017801182e-02,4.896348314121195244e+02,2.616755608384565765e-02,2.616755608384565765e-02,5.720297420694886155e-05,5.686244860213758644e-05,1.162317883649848893e+00,1.162431949072658011e+00,2.644998483860317506e+01,2.629252978999277701e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.780950520239780972e-07
2.178631051752921849e+03,6.905416870622138603e-02,9.446729929938477155e-02,4.896773474811449773e+02,2.616604140249289071e-02,2.616604140249289071e-02,5.709330058268953392e-05,5.675471830593548984e-05,1.162286746139079341e+00,1.162400594157968037e+00,2.639927304015089149e+01,2.624271656365781524e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.788836108337225954e-07
2.186978297161936553e+03,6.905017535494006875e-02,9.444495333579996932e-02,4.897198270677263849e+02,2.616452823975530181e-02,2.616452823975530181e-02,5.698425633352486984e-05,5.664759895393528560e-05,1.162255613833483192e+00,1.162369245688770647e+00,2.634885225736593384e+01,2.619318583076137585e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.784034835018286707e-07
2.195325542570951711e+03,6.904617383733298308e-02,9.442224347910625759e-02,4.897623996852980781e+02,2.616301198262931463e-02,2.616301198262931463e-02,5.687583037090893496e-05,5.654107979083562718e-05,1.162224451384841428e+00,1.162337868295003185e+00,2.629871736303461560e+01,2.614393261817816594e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.793818093288555583e-07
2.203672787979966870e+03,6.904217505531168309e-02,9.439986119504181761e-02,4.898049493609303227e+02,2.616149676207291455e-02,2.616149676207291455e-02,5.676802645771095694e-05,5.643516464895290970e-05,1.162193273967171425e+00,1.162306477158278284e+00,2.624887009706356977e+01,2.609495869792637635e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.790540861517318611e-07
2.212020033388981574e+03,6.903817585833596504e-02,9.437743743445357880e-02,4.898475096143324095e+02,2.615998138428176842e-02,2.615998138428176842e-02,5.666083160947537722e-05,5.632984090491934833e-05,1.162162095936139172e+00,1.162275086608653529e+00,2.619930445559272769e+01,2.604625823310868782e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.791037976910401880e-07
2.220367278797996732e+03,6.903417042483767085e-02,9.435473605710727185e-02,4.898901424164312175e+02,2.615846364334425619e-02,2.615846364334425619e-02,5.655423875433378213e-05,5.622510174082112193e-05,1.162130894413145654e+00,1.162243673753640794e+00,2.615001716867302051e+01,2.599782807120165984e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.798509330956358911e-07
2.228714524207011891e+03,6.903016436803979805e-02,9.433214756015433078e-02,4.899327880386598508e+02,2.615694566622574560e-02,2.615694566622574560e-02,5.644824499408169523e-05,5.612094443735197790e-05,1.162099673424707325e+00,1.162212242614138802e+00,2.610100689620865921e+01,2.594966695482995078e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.799256043851542175e-07
2.237061769616026595e+03,6.902615739153840357e-02,9.430960151926184865e-02,4.899754496411545688e+02,2.615542734061269622e-02,2.615542734061269622e-02,5.634284740684206144e-05,5.601736625011977322e-05,1.162068438272791271e+00,1.162180798486448063e+00,2.605227228715794752e+01,2.590177361501880426e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.800357848670767728e-07
2.245409015025041754e+03,6.902214906946958772e-02,9.428705932496016240e-02,4.900181317645246963e+02,2.615390850513654372e-02,2.615390850513654372e-02,5.623803731301654703e-05,5.591435877408118397e-05,1.162037189643778445e+00,1.162149342039865640e+00,2.600380932817633806e+01,2.585414416537468796e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.801969838441311577e-07
2.253756260434056912e+03,6.901813920916215206e-02,9.426450696584226518e-02,4.900608364683524201e+02,2.615238908679021895e-02,2.615238908679021895e-02,5.613381082517723581e-05,5.581191831117324290e-05,1.162005927463501731e+00,1.162117873192638040e+00,2.595561622176272465e+01,2.580677689595663438e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.803812648307848404e-07
2.262103505843072071e+03,6.901412792140718122e-02,9.424195220668928064e-02,4.901035625808634109e+02,2.615086912755473086e-02,2.615086912755473086e-02,5.603016009951929848e-05,5.571003727240669856e-05,1.161974651804567937e+00,1.162086392001939972e+00,2.590768934103368792e+01,2.575966829770495536e+01,0.000000000000000000e+00,0.000000000000000000e+00,-4.805522730454986775e-07
